ID,StreetNum,StrName,Area,Rooms,FullBath,HalfBath,Floors,Zip,SoldPrice,ListPrice,MT,BedRoomsBsmt,BedRooms,GarageSpaces,ClosedDate,GarageType,BsmtBath,AbvGrdSF,BsmntSF,Style,LotDims,LotSize,,,,,,,
512,1062,Hamlin,55,7,2,0,1,60000,290000,299900,97,0,3,2,3/4/2020,Detached,No,0,,Step Ranch,43 X123,5289,,,,,,,
513,1063,Greenleaf,55,7,1,2,1,60000,258000,272000,99,0,3,0,3/5/2020,None,Yes,0,,Ranch,40X124,4960,,,,,,,
514,1064,KOSTNER,55,7,2,0,1.5,60000,315000,319000,99,0,3,2,3/6/2020,Detached,No,0,,Bi-Level,35 X 122,4270,,,,,,,
515,1065,Greenleaf,55,8,2,0,1,60000,388000,399000,99,0,3,2,3/7/2020,Detached,No,0,,Ranch,7440,7440,,,,,,,
516,1066,Tripp,55,8,2,0,1.5,60000,333000,349000,103,0,3,0,3/8/2020,None,No,1843,498,Tri-Level,45 X 131,5895,,,,,,,
517,1067,Kilpatrick,55,8,2,0,1.5,60000,390000,409900,104,0,4,0,3/9/2020,None,Yes,0,,Bi-Level,40X131,5240,,,,,,,
518,1068,Main,55,5,2,0,1,60000,259000,264000,107,0,2,0,3/10/2020,None,No,0,,Step Ranch,34X120,4080,,,,,,,
519,1069,Karlov,55,8,3,0,2,60000,350000,369000,111,0,4,2,3/11/2020,Detached,Yes,0,,Bungalow,33X123,4059,,,,,,,
520,1070,KEENEY,55,8,2,0,1,60000,242000,279500,117,0,3,2,3/12/2020,Attached,No,0,,Ranch,55 X 122,6710,,,,,,,
521,1071,Main,55,7,2,0,1.5,60000,295000,309900,118,0,3,0,3/13/2020,None,Yes,0,,Bi-Level,47 X 117,5499,,,,,,,
522,1072,Birchwood,55,11,3,0,2,60000,360000,365000,118,1,4,2,3/14/2020,Detached,Yes,0,,Other,40 X 125,5000,,,,,,,
523,1073,Keeney,55,10,1,1,1,60000,350000,375000,120,0,3,4,3/15/2020,Attached,No,0,,Other,89X123,10947,,,,,,,
524,1074,Kostner,55,7,2,0,2,60000,310000,319000,121,0,3,2,3/16/2020,Detached,No,0,,Other,4920,4920,,,,,,,
525,1075,KEDVALE,55,6,1,1,2,60000,328000,340000,121,0,3,1,3/17/2020,Attached,No,0,,Georgian,50X124,6200,,,,,,,
526,1076,Foster,55,6,1,1,1,60000,270000,287500,122,0,3,0,3/18/2020,None,No,0,,Ranch,58 X 123,7134,,,,,,,
527,1077,Harding,55,9,2,1,2,60000,440000,469900,125,0,4,1,3/19/2020,Detached,No,0,,Georgian,50X123,6150,,,,,,,
528,1078,Tamaroa,55,9,3,0,1,60000,385000,399000,126,1,3,2,3/20/2020,Attached,Yes,0,,Ranch,56X126,7056,,,,,,,
529,1079,Keeler,55,12,6,0,2,60000,940000,999900,126,0,5,2,3/21/2020,Attached,Yes,0,,Colonial,60X133,7980,,,,,,,
530,1080,Conrad,55,7,2,0,1.5,60000,430000,459000,129,0,3,2.5,3/22/2020,Detached,No,0,,Bi-Level,45X124,5580,,,,,,,
531,1081,LOWELL,55,6,2,0,1,60000,280000,289900,131,0,2,1,3/23/2020,Detached,No,0,,Ranch,50 X 122,6100,,,,,,,
532,1082,Kedvale,55,8,2,0,1,60000,260000,295000,141,1,3,2,3/24/2020,Detached,Yes,0,,Other,45 X 123,5535,,,,,,,
533,1083,Lavergne,55,7,2,0,1.5,60000,287000,299000,145,0,3,2.1,3/25/2020,Detached,Yes,0,,Bi-Level,40 X 123,4920,,,,,,,
534,1084,HARVARD,55,8,1,1,2,60000,305000,309900,146,0,3,2,3/26/2020,Detached,Yes,0,,Georgian,30X125,3750,,,,,,,
535,1085,Elm,55,10,3,1,1.5,60000,463000,485000,152,0,4,2,3/27/2020,Attached,Yes,2597,,Bi-Level,58X132,7656,,,,,,,
536,1086,Crawford,55,8,2,0,1,60000,255000,269000,156,1,3,2,3/28/2020,Detached,Yes,0,,Ranch,40X113,4520,,,,,,,
537,1087,Ridgeway,55,7,2,0,1,60000,252000,259900,156,0,3,2,3/29/2020,Attached,Yes,0,,Ranch,44X123X40X123,5412,,,,,,,
538,1088,Keeler,55,9,3,0,2,60000,330000,339000,164,1,3,3,3/30/2020,Detached,Yes,0,,Other,66X123,8118,,,,,,,
539,1089,Keystone,55,8,2,1,1,60000,455000,465000,165,0,4,2,3/31/2020,Detached,Yes,1874,,Ranch,60 X 131,7860,,,,,,,
540,1090,Keystone,55,10,3,0,2,60000,425000,450000,187,0,6,0,4/1/2020,None,No,0,,Other,68X133,9044,,,,,,,
541,1091,Kedvale,55,8,2,0,1,60000,375000,380000,192,1,3,2,4/2/2020,Attached,Yes,0,,Ranch,58X123,7134,,,,,,,
542,1092,ARCADIA,55,7,1,1,2,60000,285000,295000,204,0,3,1,4/3/2020,Attached,No,0,,Georgian,45 X 133,5985,,,,,,,
543,1093,Sherwin,55,10,3,0,2,60000,395000,425000,204,1,5,2,4/4/2020,Detached,Yes,0,,English,40 X125,5000,,,,,,,
544,1094,Kilbourn,55,10,3,1,1,60000,435000,489900,213,1,4,2,4/5/2020,Attached,Yes,0,,Other,60X117,7020,,,,,,,
545,1095,Brown,55,14,5,1,2,60000,1175000,1224900,230,1,4,3.5,4/6/2020,Detached,Yes,4800,2700,Contemporary,80X152,12160,,,,,,,
546,1096,Grove,55,8,2,1,1.5,60000,408000,430000,237,1,3,1.5,4/7/2020,Attached,Yes,0,,Tri-Level,7315 SQ FT,7315,,,,,,,
547,1097,Howard,55,8,3,1,2,60000,373000,390000,264,0,3,0,4/8/2020,None,Yes,0,,Other,50X119,5950,,,,,,,
548,1098,Oakton,55,11,4,0,2,60000,475000,499000,310,0,5,3,4/9/2020,Detached,Yes,0,,Victorian,66X148,9768,,,,,,,
549,1099,Kedvale,55,10,3,0,1,60000,299900,299900,347,0,3,0,4/10/2020,None,Yes,1400,,Other,55X131,7205,,,,,,,
550,1100,Latrobe,55,7,2,0,1,60000,305000,319900,411,0,3,2,4/11/2020,Detached,Yes,0,,Step Ranch,45X125,5625,,,,,,,
551,1101,GREENLEAF,55,9,3,0,1,60000,347500,359000,459,1,3,0,4/12/2020,None,Yes,0,,Ranch,42 X 125,5250,,,,,,,
552,1212,17th,66,9,2,1,2,60000,725000,725000,1,0,4,2,4/13/2020,Detached,No,2286,798,Other,50 X 128,6400,,,,,,,
553,1213,Greenwood,66,9,1,2,2,60000,679000,679000,1,0,3,2,4/14/2020,Detached,No,0,,Colonial,50 X 122,6100,,,,,,,
554,1214,Catalpa,66,7,1,0,1,60000,390000,425000,1,0,3,2,4/15/2020,Detached,No,0,,Other,50X125,6250,,,,,,,
555,1215,CENTRAL,66,13,4,1,3,60000,1305000,1399000,1,1,5,2,4/16/2020,Detached,Yes,0,0,American 4-Sq.,50X210,10500,,,,,,,
556,1216,ASHLAND,66,9,4,1,2,60000,1060000,1095000,3,0,4,2,4/17/2020,Attached,Yes,0,,Colonial,110X97X112X173,10670,,,,,,,
557,1217,Leclaire,66,6,1,1,1,60000,262000,275000,3,0,3,2,4/18/2020,Detached,No,0,,Ranch,40X132,5280,,,,,,,
558,1218,HAWTHORN,66,8,3,0,1,60000,575000,585000,3,1,3,1,4/19/2020,Attached,Yes,0,,Ranch,62 X 138,8556,,,,,,,
559,1219,Prairie,66,8,3,1,2,60000,835000,875000,4,0,4,1,4/20/2020,Detached,Yes,0,,Other,50X87,4350,,,,,,,
560,1220,Greenleaf,66,8,2,1,2,60000,730000,740000,4,0,4,1,4/21/2020,Attached,No,0,,Other,50 X 124,6200,,,,,,,
561,1221,Laurel,66,10,2,1,2,60000,595000,599000,5,0,4,2,4/22/2020,Detached,No,2690,,Other,65X130X65X125,8450,,,,,,,
562,1222,Lake,66,8,1,1,3,60000,650000,650000,5,0,4,2,4/23/2020,Detached,No,0,,Victorian,50X200,10000,,,,,,,
563,1223,Maple,66,8,2,1,2,60000,765000,765000,6,0,4,2,4/24/2020,Detached,No,0,,Other,50X166,8300,,,,,,,
564,1224,Highcrest,66,9,2,1,2,60000,664000,675000,7,0,3,2,4/25/2020,Attached,No,2462,654,Other,75'X140',10500,,,,,,,
565,1225,Kenilworth,66,10,3,1,3,60000,850000,850000,9,0,4,2,4/26/2020,Detached,No,0,,English,50 X 134,6700,,,,,,,
566,1226,Lamon,66,7,2,1,1.5,60000,301000,279000,9,0,3,2,4/27/2020,Detached,Yes,0,,Bi-Level,65X117,7605,,,,,,,
567,1227,Elmwood,66,8,2,0,2,60000,518000,535000,9,0,4,1,4/28/2020,Attached,No,0,,Colonial,62X137,8494,,,,,,,
568,1228,Oak,66,7,1,1,2,60000,540000,549000,10,0,3,2,4/29/2020,Detached,No,0,,Bungalow,75 X 100 X 72 X 80,7500,,,,,,,
569,1229,Thornwood,66,6,2,1,2,60000,490000,449000,12,0,3,1,4/30/2020,Detached,No,0,,Other,50 X 122,6100,,,,,,,
570,1230,Thornwood,66,11,3,1,2,60000,830000,830000,13,1,3,2,5/1/2020,Detached,Yes,2230,1080,Tudor,50X122,6100,,,,,,,
571,1231,Lockerbie,66,8,3,0,1,60000,400000,375000,14,0,3,2,5/2/2020,Attached,No,0,,Ranch,75X182,13650,,,,,,,
572,1232,15th,66,7,1,1,3,60000,460000,479000,16,0,3,0,5/3/2020,None,No,0,,Farmhouse,35X122,4270,,,,,,,
573,1233,Lacrosse,66,7,2,0,1,60000,300000,335000,18,0,4,0,5/4/2020,None,No,0,,Ranch,128X110X54X113,14080,,,,,,,
574,1234,Iroquois,66,13,2,1,2,60000,980000,1049000,21,0,4,2.1,5/5/2020,Attached,No,0,,Other,62 X 143 X 25 X 160,8866,,,,,,,
575,1235,Lacrosse,66,9,2,1,1.5,60000,515000,529900,22,0,4,2,5/6/2020,Detached,No,0,,Tri-Level,5280,5280,,,,,,,
576,1236,Bunker,66,7,2,0,1,60000,623700,659000,22,0,3,2,5/7/2020,Attached,No,0,,Ranch,140X135,18900,,,,,,,
577,1237,Wood,66,6,1,1,2,60000,420000,445000,23,0,3,2,5/8/2020,Detached,No,0,,Traditional,50X125,6250,,,,,,,
578,1238,Westwood,66,10,2,1,2,60000,675000,725000,27,0,4,2,5/9/2020,Attached,No,0,,Other,74X114,8436,,,,,,,
579,1239,wilshire,66,10,3,0,1,60000,505000,535000,30,1,3,2.1,5/10/2020,Detached,Yes,0,,Ranch,60 X 190,11400,,,,,,,
580,1240,Pomona,66,11,4,1,2,60000,1340000,1575000,30,1,4,3,5/11/2020,Attached,Yes,0,0,Other,62X179,11098,,,,,,,
581,1241,Lake,66,9,3,0,2,60000,675000,725000,34,0,4,0,5/12/2020,None,No,0,,Victorian,100 X 125,12500,,,,,,,
582,1242,Laporte,66,8,2,0,1.5,60000,388000,420000,34,0,4,2,5/13/2020,Detached,Yes,0,,Tri-Level,60 X 132,7920,,,,,,,
583,1243,Sandy,66,11,2,1,1.5,60000,545000,575000,34,0,4,2,5/14/2020,Attached,No,0,,Tri-Level,7905,7905,,,,,,,
584,1244,Westmoreland,66,7,2,0,1.5,60000,350000,389900,42,0,3,1,5/15/2020,Attached,Yes,0,,Tri-Level,41X115X130X161,4715,,,,,,,
585,1245,Greenleaf,66,8,2,0,1,60000,600000,619000,46,0,3,2,5/16/2020,Attached,No,1725,,Cottage,72X124X72X119,8928,,,,,,,
586,1246,Pontiac,66,7,2,1,1,60000,716000,749000,47,0,3,2,5/17/2020,Attached,Yes,0,,Ranch,60 X 145,8700,,,,,,,
587,1247,Gregory,66,7,2,0,1.5,60000,397500,425000,49,0,3,2.5,5/18/2020,Detached,Yes,0,600,Bi-Level,50X157,7850,,,,,,,
588,1248,Lake,66,5,1,0,1.5,60000,362500,370000,50,0,2,2.5,5/19/2020,Detached,No,0,,Farmhouse,62.37 X 187.30,11681.901,,,,,,,
589,1249,Forest,66,9,3,0,2,60000,765000,799000,56,0,4,3,5/20/2020,Detached,Yes,0,,Other,50 X 174,8700,,,,,,,
590,1250,Illinois,66,8,2,1,1,60000,350000,575000,57,0,3,1,5/21/2020,Attached,No,0,,Ranch,89 X 390 X 308,34710,,,,,,,
591,1251,Sheridan,66,10,4,1,3,60000,790000,819900,64,0,4,2,5/22/2020,Attached,Yes,0,,Georgian,95 X 142 X 68 X 142,13490,,,,,,,
592,1252,Schiller,66,8,1,1,2,60000,507500,545000,65,0,3,3,5/23/2020,Attached,No,0,,Other,50X178,8900,,,,,,,
593,1253,Greenwood,66,10,2,1,2,60000,785000,795000,65,0,4,2,5/24/2020,Detached,No,0,,Colonial,50' X 123',6150,,,,,,,
594,1254,Miami,66,9,2,2,2,60000,955000,995000,66,0,3,2,5/25/2020,Attached,Yes,0,,Colonial,60 X 134,8040,,,,,,,
595,1255,Laurel,66,13,5,0,2,60000,935000,978000,74,1,5,2,5/26/2020,Attached,Yes,0,,Traditional,55 X 136,7480,,,,,,,
596,1256,Walnut,66,11,3,0,1.5,60000,875000,899000,74,0,5,2,5/27/2020,Detached,Yes,0,,Bungalow,50 X 140,7000,,,,,,,
597,1257,10th,66,10,2,2,2,60000,885000,950000,75,0,4,2,5/28/2020,Detached,Yes,0,,Farmhouse,50X150,7500,,,,,,,
598,1258,Pomona,66,16,6,1,3,60000,1750000,1850000,76,2,6,2,5/29/2020,Attached,Yes,0,,Other,53 X 179.42,9509.26,,,,,,,
599,1259,Maple,66,14,4,1,3,60000,1140000,1199000,76,1,5,2,5/30/2020,Detached,Yes,0,,Other,50 X 171,8550,,,,,,,
600,1260,Forest,66,14,3,1,2,60000,1100000,1185000,82,0,6,2,5/31/2020,Detached,No,0,,Traditional,50 X 185.2,9260,,,,,,,
601,1261,Pinecrest,66,6,5,1,3,60000,1623000,1679000,96,1,5,2,6/1/2020,Attached,Yes,0,,Colonial,75X135,10125,,,,,,,
602,1262,Birchwood,66,7,1,2,1.5,60000,380000,429000,98,0,3,2,6/2/2020,Attached,Yes,0,,Bi-Level,68X129X68X129,8772,,,,,,,
603,1263,Iroquois,66,9,2,2,2,60000,775000,824950,104,0,4,2,6/3/2020,Attached,Yes,0,,Other,78X109,8502,,,,,,,
604,1264,Greenwood,66,15,5,1,3,60000,1575000,1650000,105,0,5,2,6/4/2020,Detached,Yes,0,,Traditional,61 X 177,10797,,,,,,,
605,1265,16th,66,9,3,0,1.5,60000,410000,430000,108,0,4,1,6/5/2020,Detached,Yes,0,,Other,42 X 130,5460,,,,,,,
606,1266,Riverside,66,10,2,1,2,60000,550000,579000,118,0,4,2,6/6/2020,Attached,No,4342,,Colonial,86 X 99,8514,,,,,,,
607,1267,Wilmette,66,8,2,0,1.5,60000,492500,499000,131,0,3,2,6/7/2020,Detached,No,0,,Other,44X125,5500,,,,,,,
608,1268,Millbrook,66,8,2,1,1.5,60000,470000,499000,135,0,3,1,6/8/2020,Attached,No,0,,Other,137 X 61X 1 38X 67,8357,,,,,,,
609,1269,Prairie,66,14,5,1,4,60000,1550000,1639000,144,0,5,2,6/9/2020,Detached,Yes,0,,Farmhouse,49.54X189.26,9375.9404,,,,,,,
610,1270,Oakwood,66,11,2,1,3,60000,525000,565000,158,0,5,1.5,6/10/2020,Detached,No,0,,Other,50 X 149.50,7475,,,,,,,
611,1271,16th,66,10,3,0,2,60000,725000,725000,161,0,4,2,6/11/2020,Detached,No,0,,Tudor,45 X 130,5850,,,,,,,
612,1272,Sheridan,66,11,2,1,2,60000,715000,815000,183,0,4,2,6/12/2020,Attached,No,0,,Other,75 X 150,11250,,,,,,,
613,1273,Meadow,66,10,2,0,1,60000,480000,525000,183,0,4,2,6/13/2020,Attached,No,0,,Ranch,90X125,11250,,,,,,,
614,1274,Oak,66,8,1,1,3,60000,465000,499000,185,0,3,1,6/14/2020,Detached,No,0,,Traditional,88X66X35X66,5808,,,,,,,
615,1275,Mohawk,66,12,4,1,2,60000,1875000,1995000,205,0,5,2,6/15/2020,Attached,Yes,0,,English,210 X 100,21000,,,,,,,
616,1276,GREGORY,66,9,3,0,1,60000,585000,599000,208,2,2,2.5,6/16/2020,Detached,Yes,1300,,Ranch,50X157,7850,,,,,,,
617,1277,LAKE,66,7,2,0,1.5,60000,360000,389900,214,0,3,2,6/17/2020,Detached,Yes,0,,Tri-Level,50X130,6500,,,,,,,
618,1278,21st,66,9,3,1,2,60000,907500,949000,217,0,4,2,6/18/2020,Attached,No,0,,Colonial,84 X 72,6048,,,,,,,
619,1279,16th,66,9,2,1,2,60000,655000,649000,255,0,4,1,6/19/2020,Attached,No,0,,Other,50X125,6250,,,,,,,
620,1280,Indianwood,66,12,4,1,2,60000,955000,999000,284,0,5,2,6/20/2020,Attached,No,0,,Other,38X188X168X110,7144,,,,,,,
621,1281,Wilmette,66,13,4,1,2,60000,700000,785000,610,0,5,2,6/21/2020,Detached,Yes,0,,Colonial,61X166,10126,,,,,,,
622,1282,Highland,66,8,3,1,2,60000,616000,649900,752,0,4,2.5,6/22/2020,Detached,Yes,0,,Colonial,49 X 133 X 49 X 133,6517,,,,,,,
623,1393,Michigan,77,13,3,1,3,60000,875000,998000,1,0,6,2,6/23/2020,Attached,No,0,,Queen Anne,52X150,7800,,,,,,,
624,1394,Prospect,77,9,1,2,2,60000,540000,549900,1,0,3,1,6/24/2020,Attached,Yes,0,,Colonial,47X122,5734,,,,,,,
625,1395,Florence,77,5,2,0,2,60000,408000,439000,1,0,2,1.5,6/25/2020,Detached,Yes,0,,Farmhouse,50 X 170,8500,,,,,,,
626,1396,Davis,77,8,2,1,1,60000,670000,850000,1,0,3,0,6/26/2020,None,No,0,,Contemporary,60 X 214,12840,,,,,,,
627,1397,Maple,77,11,2,1,3,60000,1025000,1025000,1,0,6,2,6/27/2020,Detached,No,0,,Victorian,50X156,7800,,,,,,,
628,1398,Brown,77,8,2,0,1,60000,375000,380000,2,1,3,2,6/28/2020,Detached,Yes,0,1100,Other,170X50,8500,,,,,,,
629,1399,Greenwood,77,8,2,1,2,60000,749000,749000,2,0,3,1,6/29/2020,Attached,No,0,,Colonial,70 X 108,7560,,,,,,,
630,1400,Ewing,77,8,1,1,2,60000,560000,565000,3,0,3,1,6/30/2020,Detached,No,0,,Colonial,40X150,6000,,,,,,,
631,1401,Forest,77,11,4,2,2,60000,2340000,2300000,3,0,4,0,7/1/2020,None,Yes,0,,Other,122 X 137,16714,,,,,,,
632,1402,Elmwood,77,10,2,1,3,60000,845000,825000,3,0,5,2,7/2/2020,Detached,No,3151,,American 4-Sq.,50' X 169',8450,,,,,,,
633,1403,Emerson,77,9,3,0,2,60000,325000,330000,4,0,3,2,7/3/2020,Detached,Yes,0,,Other,50X153,7650,,,,,,,
634,1404,Sheridan,77,10,2,2,2,60000,1050000,1100000,4,0,4,4,7/4/2020,Attached,Yes,0,,Other,201 X 157,31557,,,,,,,
635,1405,Princeton,77,7,1,1,1.5,60000,380000,380000,5,0,3,1,7/5/2020,Attached,Yes,0,,Contemporary,6600,6600,,,,,,,
636,1406,FLORENCE,77,11,2,1,2,60000,435000,450000,5,0,4,2,7/6/2020,Detached,Yes,0,,Farmhouse,41 X 171.60,7035.6,,,,,,,
637,1407,Noyes,77,10,3,1,2,60000,899000,929000,6,0,4,3,7/7/2020,Detached,No,3026,927,Colonial,50X150,7500,,,,,,,
638,1408,Grey,77,8,3,1,2,60000,507500,515000,6,0,2,1,7/8/2020,Attached,Yes,0,,Other,70X45X70X45,3150,,,,,,,
639,1409,FOWLER,77,6,2,0,1,60000,280900,284900,6,0,3,0,7/9/2020,None,Yes,0,,Bungalow,30X130,3900,,,,,,,
640,1410,Hamlin,77,10,2,1,2,60000,767000,769000,6,0,4,2,7/10/2020,Attached,No,0,,Other,60X130,7800,,,,,,,
641,1411,Asbury,77,6,2,0,1,60000,245000,250000,6,1,2,2,7/11/2020,Detached,Yes,0,0,Other,50 X164.,8200,,,,,,,
642,1412,Judson,77,15,4,2,3,60000,1750000,1800000,7,0,6,2,7/12/2020,Detached,Yes,0,,Other,120X148X97X139,17760,,,,,,,
643,1413,Ridge,77,8,1,1,3,60000,435000,445000,7,0,3,2,7/13/2020,Detached,No,1527,,Farmhouse,25X155,3875,,,,,,,
644,1414,Keeney,77,7,2,0,1.5,60000,342500,350000,7,0,3,2,7/14/2020,Detached,Yes,0,,Bi-Level,43X124,5332,,,,,,,
645,1415,Leonard,77,9,2,0,2,60000,649000,649000,8,0,4,2,7/15/2020,Detached,No,0,,Colonial,54X149X40X146,8046,,,,,,,
646,1416,Oakton,77,6,1,0,2,60000,299000,275000,8,0,3,2,7/16/2020,Detached,No,0,,Other,7500,7500,,,,,,,
647,1417,Asbury,77,5,1,1,1,60000,279900,279900,9,0,3,2.5,7/17/2020,Detached,No,1222,,Ranch,44X125,5500,,,,,,,
648,1418,Harrison,77,11,2,0,3,60000,705000,715000,11,0,4,2.5,7/18/2020,Detached,No,0,,Prairie,50X133,6650,,,,,,,
649,1419,Eastwood,77,9,2,0,2,60000,567500,574900,11,0,3,2,7/19/2020,Detached,No,0,,Other,55.06X200,11012,,,,,,,
650,1420,Cleveland,77,8,1,1,2,60000,435000,449000,12,0,3,2.5,7/20/2020,Detached,No,2180,,Georgian,45 X 125,5625,,,,,,,
651,1421,Greenwood,77,15,4,0,3,60000,1610000,1650000,13,0,6,3,7/21/2020,Detached,No,6760,1980,Queen Anne,90X180,16200,,,,,,,
652,1422,MCDANIEL,77,7,2,0,2,60000,377000,389000,13,0,3,2,7/22/2020,Detached,No,0,,Traditional,41X120,4920,,,,,,,
653,1423,Dewey,77,6,1,1,2,60000,289000,289000,14,0,3,2,7/23/2020,Detached,No,0,,Other,163 X 25,4075,,,,,,,
654,1424,Williamsburg,77,6,1,1,3,60000,353000,369000,15,0,3,1.5,7/24/2020,Attached,No,0,,Other,59X125X58X129,7375,,,,,,,
655,1425,Lincolnwood,77,8,2,0,1,60000,490000,500000,16,2,2,1,7/25/2020,Attached,Yes,0,,Ranch,60 X 131,7860,,,,,,,
656,1426,MAIN,77,7,1,0,1,60000,177000,174900,16,0,3,1,7/26/2020,Attached,No,0,,Ranch,50X121,6050,,,,,,,
657,1427,Harrison,77,9,2,1,2,60000,698750,735000,21,0,3,2,7/27/2020,Attached,No,0,,Cape Cod,90X125,11250,,,,,,,
658,1428,Forestview,77,8,2,0,2,60000,305000,325000,21,0,3,0,7/28/2020,None,Yes,0,,Other,7219,7219,,,,,,,
659,1429,Prairie,77,10,2,0,2,60000,529000,529000,22,0,3,2,7/29/2020,Attached,Yes,0,0,Other,50X177X50X174,8850,,,,,,,
660,1430,Greenwood,77,7,1,1,1,60000,282500,299000,24,0,3,2,7/30/2020,Attached,No,0,,Other,"10,620","10,620",,,,,,,
661,1431,Cleveland,77,4,1,0,1,60000,240000,254900,26,0,2,2.5,7/31/2020,Detached,No,0,,Ranch,5000,5000,,,,,,,
662,1432,Ewing,77,6,1,0,2,60000,182500,250000,27,0,3,0,8/1/2020,None,No,0,,Traditional,55' X 50',2750,,,,,,,
663,1433,Cleveland,77,7,2,0,1,60000,440000,449000,27,0,3,2,8/2/2020,Detached,No,0,,Other,30X136,4080,,,,,,,
664,1434,Ashland,77,12,3,1,2,60000,865000,875000,28,1,4,2,8/3/2020,Detached,Yes,0,,Other,30 X 176,5280,,,,,,,
665,1435,Lincoln,77,9,2,1,2,60000,675000,699000,29,0,4,1,8/4/2020,Attached,No,0,,French Provincial,50X120,6000,,,,,,,
666,1436,Grey,77,8,2,0,1,60000,290000,299000,30,0,3,2,8/5/2020,Detached,Yes,0,,Ranch,50X170,8500,,,,,,,
667,1437,Marcy,77,6,2,0,1.5,60000,560000,639000,30,0,2,1,8/6/2020,Attached,No,0,,Other,72X68,4896,,,,,,,
668,1438,Hartzell,77,9,2,0,2,60000,675000,695000,31,0,3,1,8/7/2020,Detached,No,0,,Bungalow,50X150,7500,,,,,,,
669,1439,Fowler,77,10,2,1,1,60000,437500,450000,32,0,4,2,8/8/2020,Detached,Yes,0,,Other,8484,8484,,,,,,,
670,1440,Ashland,77,8,1,1,2,60000,493000,499999,34,0,3,2,8/9/2020,Detached,No,0,,Other,33X133,4389,,,,,,,
671,1441,Monroe,77,11,3,0,2,60000,540000,549900,35,0,4,1.5,8/10/2020,Detached,Yes,0,,Other,30 X 125,3750,,,,,,,
672,1442,Mulford,77,10,3,1,2,60000,615000,650000,38,0,5,2,8/11/2020,Attached,No,2558,,Bungalow,38X153,5814,,,,,,,
673,1443,Ewing,77,7,1,1,2,60000,567500,598900,42,0,3,2,8/12/2020,Detached,No,0,,Farmhouse,50 X 136,6800,,,,,,,
674,1444,Hinman,77,8,2,1,3,60000,710000,795000,43,0,5,3,8/13/2020,Detached,No,0,,Traditional,167X50X165X85,8350,,,,,,,
675,1445,CHURCH,77,9,2,0,1.5,60000,192000,190000,48,0,3,2,8/14/2020,Detached,No,960,,Bi-Level,32X120,3840,,,,,,,
676,1446,Dempster,77,7,2,0,1,60000,389750,399500,52,1,3,3,8/15/2020,Detached,Yes,0,,Ranch,38 X 135,5130,,,,,,,
677,1447,Sheridan,77,8,2,0,1,60000,515000,550000,54,0,3,2,8/16/2020,Attached,No,0,,Ranch,80 X 154,12320,,,,,,,
678,1448,Hinman,77,7,3,0,2,60000,910000,939000,55,0,3,4,8/17/2020,Detached,No,0,,Victorian,50 X 190,9500,,,,,,,
679,1449,Sherman,77,9,2,2,2,60000,649000,675000,55,0,4,1,8/18/2020,Attached,Yes,0,,Colonial,50 X 83,4150,,,,,,,
680,1450,Rosalie,77,8,2,1,2,60000,625000,695000,59,0,3,2,8/19/2020,Detached,No,0,,Other,50X150,7500,,,,,,,
681,1451,CRAWFORD,77,8,2,1,2,60000,445000,465000,61,1,3,1,8/20/2020,Attached,No,1956,,Colonial,60X123,7380,,,,,,,
682,1452,Crawford,77,8,2,0,1,60000,375000,385000,62,1,3,2,8/21/2020,Detached,No,0,,Other,50X115,5750,,,,,,,
683,1453,Livingston,77,11,2,1,2,60000,718000,765000,63,0,4,2,8/22/2020,Detached,No,0,,Farmhouse,40X165,6600,,,,,,,
684,1454,Simpson,77,9,2,0,3,60000,485000,519000,64,0,5,0,8/23/2020,None,No,0,,Farmhouse,50 X 70,3500,,,,,,,
685,1455,DEMPSTER,77,9,2,0,2,60000,372000,420000,66,0,5,1,8/24/2020,Detached,No,0,,Victorian,40 X 75,3000,,,,,,,
